,date,year,T00,T06,T12,T18,min,max,sum,cumsum
36,2020-02-06,2020,18.90158015785218,22.298400000000004,17.56858753360749,19.786106659698504,17.56858753360749,22.298400000000004,78.55467435115818,4144.3526519409525
37,2020-02-07,2020,21.114719988079077,24.23167998807908,23.68955593750001,24.762560000000008,21.114719988079077,24.762560000000008,93.79851591365818,4238.15116785461
38,2020-02-08,2020,23.261919994039545,25.371128935546878,25.580639994039537,30.112569160156244,23.261919994039545,30.112569160156244,104.32625808378221,4342.477425938392
39,2020-02-09,2020,26.816639994039534,29.315448471679698,29.600320011920935,35.7302351171875,26.816639994039534,35.7302351171875,121.46264359482768,4463.94006953322
40,2020-02-10,2020,39.728639994039554,45.67598866210938,44.942112528762834,45.29391998807908,39.728639994039554,45.67598866210938,175.64066117299086,4639.580730706211
41,2020-02-11,2020,42.85264002384186,40.89663998807907,38.17375998807907,37.254880073242184,37.254880073242184,42.85264002384186,159.17792007324218,4798.758650779453
42,2020-02-12,2020,37.53023997615815,38.47199998807908,36.85407997615813,36.92271997615815,36.85407997615813,38.47199998807908,149.7790399165535,4948.537690696006
43,2020-02-13,2020,38.81855997615815,39.21664,37.02928,39.261094658203135,37.02928,39.261094658203135,154.32557463436126,5102.8632653303675
44,2020-02-14,2020,41.186239994039546,40.82815998807908,31.986399988079093,27.591137523384084,27.591137523384084,41.186239994039546,141.59193749358178,5244.45520282395
45,2020-02-15,2020,25.611359988079066,26.433759988079068,25.848799988079072,23.556104956150072,23.556104956150072,26.433759988079068,101.45002492038728,5345.905227744337
46,2020-02-16,2020,31.58383999403955,31.692479988079082,29.807039988079072,30.168799988079073,29.807039988079072,31.692479988079082,123.25215995827678,5469.157387702614
47,2020-02-17,2020,32.94495998807908,31.463679988079072,28.73359998807908,28.510809160156256,28.510809160156256,32.94495998807908,121.65304912439349,5590.810436827007
48,2020-02-18,2020,27.26236583984375,27.454667521686545,24.97295998807908,29.043679988079067,24.97295998807908,29.043679988079067,108.73367333768844,5699.544110164696
49,2020-02-19,2020,27.668959988079063,25.00527998807907,21.823956479129794,23.867359351043703,21.823956479129794,27.668959988079063,98.36555580633163,5797.909665971028
50,2020-02-20,2020,23.981158623046873,23.61903998807907,23.3863117345047,24.20624001192093,23.3863117345047,24.20624001192093,95.19275035755157,5893.102416328579
51,2020-02-21,2020,22.604959994039532,24.05967998807907,25.396320000000003,25.715679988079074,22.604959994039532,25.715679988079074,97.77663997019768,5990.879056298777
52,2020-02-22,2020,23.76927998807907,22.143359999999998,26.499918242187505,27.121472528762816,22.143359999999998,27.121472528762816,99.53403075902938,6090.413087057806
53,2020-02-23,2020,25.34495997615814,23.851679976158145,22.213919976158152,20.011553106575025,20.011553106575025,25.34495997615814,91.42211303504946,6181.835200092855
54,2020-02-24,2020,20.10432,19.300959976158147,17.546719976158155,19.33039997615814,17.546719976158155,20.10432,76.28239992847443,6258.11760002133
55,2020-02-25,2020,17.78367998807907,17.713599988079068,16.502719988079072,19.53327998807907,16.502719988079072,19.53327998807907,71.53327995231628,6329.650879973646
56,2020-02-26,2020,20.394719999999996,20.76655998807907,21.888159988079078,23.40735998807907,20.394719999999996,23.40735998807907,86.4567999642372,6416.107679937883
57,2020-02-27,2020,23.622719988079073,27.233919988079077,29.546719988079076,32.47135998807906,23.622719988079073,32.47135998807906,112.87471995231628,6528.982399890199
58,2020-02-28,2020,30.053210427494047,30.307359988079064,27.561759988079082,27.964959988079073,27.561759988079082,30.307359988079064,115.88729039173126,6644.869690281931
59,2020-02-29,2020,28.947359988079064,28.08223998807907,23.219359988079066,23.67263998807908,23.219359988079066,28.947359988079064,103.92159995231628,6748.791290234247
60,2020-03-01,2020,26.498559999999994,28.984960000000004,28.211839994039543,34.00927999403954,26.498559999999994,34.00927999403954,117.70463998807907,6866.495930222326
61,2020-03-02,2020,34.707839999999976,32.21181874526977,31.91952000000001,35.54360847167968,31.91952000000001,35.54360847167968,134.38278721694942,7000.8787174392755
62,2020-03-03,2020,40.243871796875005,39.200639994039534,38.643679994039566,41.720959994039525,38.643679994039566,41.720959994039525,159.80915177899362,7160.687869218269
63,2020-03-04,2020,40.61135999403952,40.83903999403954,44.54367999403953,52.09231999403954,40.61135999403952,52.09231999403954,178.08639997615813,7338.774269194428
64,2020-03-05,2020,46.15535998807907,42.50160994112015,48.18447998807906,40.25791998807906,40.25791998807906,48.18447998807906,177.09936990535735,7515.873639099785
65,2020-03-06,2020,46.19103998807907,48.41391998807908,41.419679988079075,47.33599998807906,41.419679988079075,48.41391998807908,183.3606399523163,7699.234279052101
66,2020-03-07,2020,42.67951998807908,41.62063998807907,38.03838583496094,35.62048920084953,35.62048920084953,42.67951998807908,157.9590350119686,7857.193314064069
67,2020-03-08,2020,32.97731568508388,32.34048,27.452,27.372319994039533,27.372319994039533,32.97731568508388,120.1421156791234,7977.335429743193
68,2020-03-09,2020,27.360363948292743,31.959039994039536,25.464640000000013,26.464800000000007,25.464640000000013,31.959039994039536,111.2488439423323,8088.584273685526
69,2020-03-10,2020,28.434540346622455,32.08399721317291,31.88383998807909,35.17439998807908,28.434540346622455,35.17439998807908,127.57677753595354,8216.16105122148
70,2020-03-11,2020,36.14735998807908,39.54511998807909,38.16287998807908,38.03407998807908,36.14735998807908,39.54511998807909,151.8894399523163,8368.050491173795
71,2020-03-12,2020,41.96591998807908,38.478559988079084,37.71659305664062,34.78784001192094,34.78784001192094,41.96591998807908,152.94891304471972,8520.999404218515
72,2020-03-13,2020,37.613919994039534,34.22879998807907,33.524319988079064,31.87231998807907,31.87231998807907,37.613919994039534,137.23935995827674,8658.238764176791
73,2020-03-14,2020,37.750719988079055,34.11087998807906,36.715520011920944,38.22479998807907,34.11087998807906,38.22479998807907,146.80191997615813,8805.04068415295
74,2020-03-15,2020,39.25519998807907,40.26799998807907,41.10223998807908,47.88255998807907,39.25519998807907,47.88255998807907,168.50799995231628,8973.548684105266
75,2020-03-16,2020,40.638079994039536,38.68367999403954,48.432959999999994,42.975199994039535,38.68367999403954,48.432959999999994,170.7299199821186,9144.278604087385
76,2020-03-17,2020,45.45727999403954,42.00415998807907,38.74479998807908,39.956319994039546,38.74479998807908,45.45727999403954,166.16255996423723,9310.441164051621
77,2020-03-18,2020,38.64975999403954,39.09839999403954,42.04175999403952,46.541279994039506,38.64975999403954,46.541279994039506,166.3311999761581,9476.77236402778
78,2020-03-19,2020,44.62431999403953,43.74863999403954,41.77935999403953,43.90223999403953,41.77935999403953,44.62431999403953,174.05455997615815,9650.826924003937
79,2020-03-20,2020,42.39215999403951,40.24879999403953,36.61183999403954,36.47775999403955,36.47775999403955,42.39215999403951,155.73055997615813,9806.557483980096
80,2020-03-21,2020,33.45471999403953,27.667519994039537,25.754559994039525,27.476799994039524,25.754559994039525,33.45471999403953,114.35359997615812,9920.911083956255
81,2020-03-22,2020,27.599679994039533,26.34863999403953,26.748479994039535,24.681919994039532,24.681919994039532,27.599679994039533,105.37871997615812,10026.289803932412
82,2020-03-23,2020,34.257279994039536,33.599359994039546,37.52783999403952,38.45103999403954,33.599359994039546,38.45103999403954,143.83551997615814,10170.12532390857
83,2020-03-24,2020,41.96255999403952,42.91295999403955,36.854079994039544,39.755839994039555,36.854079994039544,42.91295999403955,161.48543997615818,10331.610763884728
84,2020-03-25,2020,41.515839994039524,37.251199994039524,37.827359994039526,41.57727999403953,37.251199994039524,41.57727999403953,158.1716799761581,10489.782443860888
85,2020-03-26,2020,45.13679999403952,42.86671999403955,36.08991999403955,39.59263999403955,36.08991999403955,45.13679999403952,163.68607997615817,10653.468523837046
86,2020-03-27,2020,40.598719994039534,33.702239994039545,30.69183998807907,33.13631999403954,30.69183998807907,40.598719994039534,138.12911997019768,10791.597643807243
87,2020-03-28,2020,40.92447998807908,39.229599994039575,41.847039994039534,36.311039988079095,36.311039988079095,41.847039994039534,158.31215996423728,10949.90980377148
88,2020-03-29,2020,41.805599988079074,40.33023998807908,42.47183998807906,39.442079988079094,39.442079988079094,42.47183998807906,164.0497599523163,11113.959563723796
89,2020-03-30,2020,45.35215999403955,41.54975998807908,42.8606399880791,42.08303998807907,41.54975998807908,45.35215999403955,171.8455999582768,11285.805163682073
90,2020-03-31,2020,46.27583998807909,41.8292986328125,37.98165472656251,39.072639988079096,37.98165472656251,46.27583998807909,165.1594333355332,11450.964597017606
91,2020-04-01,2020,40.00495999403954,45.41391999403955,44.091359988079105,45.76943998807908,40.00495999403954,45.76943998807908,175.27967996423726,11626.244276981844
92,2020-04-02,2020,47.84600085006714,49.55727999403952,44.888799994039545,50.61887998807906,44.888799994039545,50.61887998807906,192.91096082622528,11819.155237808069
93,2020-04-03,2020,45.627999988079075,43.078239988079076,41.075999988079076,42.82879999403952,41.075999988079076,45.627999988079075,172.61103995827673,11991.766277766346
94,2020-04-04,2020,40.10015999403954,40.20463999403954,38.86224941753386,48.757119988079076,38.86224941753386,48.757119988079076,167.924169393692,12159.690447160037
95,2020-04-05,2020,40.66463998807908,44.759039988079074,43.25071998807907,49.38671998807908,40.66463998807908,49.38671998807908,178.06111995231632,12337.751567112355
96,2020-04-06,2020,49.17279998807907,49.144800000000004,47.64559999403952,48.40303998807909,47.64559999403952,49.17279998807907,194.36623997019768,12532.117807082552
97,2020-04-07,2020,50.21967998807911,44.248639988079084,42.953279988079075,44.443999988079064,42.953279988079075,50.21967998807911,181.86559995231633,12713.983407034868
98,2020-04-08,2020,46.55279998807906,46.63167999403954,41.203839994039555,41.05199999403954,41.05199999403954,46.63167999403954,175.4403199701977,12889.423727005065
99,2020-04-09,2020,42.18095999403953,42.44479999403955,44.27215999403955,49.04463999403954,42.18095999403953,49.04463999403954,177.94255997615818,13067.366286981223
100,2020-04-10,2020,48.69727999403954,47.580959994039546,51.093119994039554,54.66959999403956,47.580959994039546,54.66959999403956,202.0409599761582,13269.407246957382
101,2020-04-11,2020,54.822399994039536,52.94303999403954,50.70159999403955,53.13999999403954,50.70159999403955,54.822399994039536,211.60703997615815,13481.01428693354
102,2020-04-12,2020,50.16831998807908,52.41823998807906,59.44735999403953,57.64687999403954,50.16831998807908,59.44735999403953,219.68079996423717,13700.695086897776
103,2020-04-13,2020,53.60047999403952,54.00527999403953,52.65999999403953,49.653279994039536,49.653279994039536,54.00527999403953,209.91903997615813,13910.614126873936
104,2020-04-14,2020,50.75199999403955,49.98367999403954,47.83695999403953,44.39903999403953,44.39903999403953,50.75199999403955,192.97167997615816,14103.585806850093
105,2020-04-15,2020,42.51023999403956,40.75695999403953,37.87791999403954,39.721279994039556,37.87791999403954,42.51023999403956,160.86639997615816,14264.452206826252
106,2020-04-16,2020,40.64655999403954,43.28431999403954,43.686879999999974,48.21519998807907,40.64655999403954,48.21519998807907,175.83295997615812,14440.28516680241
107,2020-04-17,2020,52.27775998807907,54.28095998807906,50.31343998807908,52.511679988079095,50.31343998807908,54.28095998807906,209.3838399523163,14649.669006754726
108,2020-04-18,2020,52.47135998807909,50.37007998807906,49.950239988079076,49.80191998807908,49.80191998807908,52.47135998807909,202.5935999523163,14852.262606707043
109,2020-04-19,2020,50.951199988079075,47.161599988079075,45.58863998807908,44.00223998807908,44.00223998807908,50.951199988079075,187.70367995231632,15039.966286659359
110,2020-04-20,2020,47.23823998807909,47.07951998807908,48.19007998807906,45.63583998807908,45.63583998807908,48.19007998807906,188.14367995231632,15228.109966611675
111,2020-04-21,2020,49.59630807617189,51.94015998807909,50.85119998807908,48.49567998807907,48.49567998807907,51.94015998807909,200.88334804040915,15428.993314652083
112,2020-04-22,2020,52.458559988079074,48.38463998807907,49.280959988079076,48.82271998807907,48.38463998807907,52.458559988079074,198.9468799523163,15627.9401946044
113,2020-04-23,2020,50.2703999880791,54.46127998807907,54.94607998807907,58.12015998807907,50.2703999880791,58.12015998807907,217.7979199523163,15845.738114556716
114,2020-04-24,2020,52.91695998807905,54.463359994039536,49.85663999403953,50.06063999403954,49.85663999403953,54.463359994039536,207.29759997019767,16053.035714526915
115,2020-04-25,2020,48.23727999403953,49.88463999403953,49.443199994039546,49.13503999403954,48.23727999403953,49.88463999403953,196.70015997615818,16249.735874503072
116,2020-04-26,2020,49.068479988079076,49.12399998807907,50.103359994039536,52.10816457792283,49.068479988079076,52.10816457792283,200.4040045481205,16450.139879051192
117,2020-04-27,2020,49.948959994039534,50.91231999403954,48.26175998807906,47.248319988079096,47.248319988079096,50.91231999403954,196.37135996423723,16646.51123901543
118,2020-04-28,2020,47.25599998807908,47.88495998807908,48.546399988079074,46.73151998807908,46.73151998807908,48.546399988079074,190.41887995231633,16836.930118967746
119,2020-04-29,2020,47.982559988079075,50.57983998807906,47.4393599880791,46.55535998807905,46.55535998807905,50.57983998807906,192.55711995231627,17029.487238920065
120,2020-04-30,2020,39.13183998807907,38.77663998807908,40.13999998807908,44.23071998807907,38.77663998807908,44.23071998807907,162.27919995231633,17191.76643887238
121,2020-05-01,2020,45.77935998807908,44.43983998807907,40.25567998807908,41.38287998807908,40.25567998807908,45.77935998807908,171.85775995231631,17363.624198824695
122,2020-05-02,2020,46.45263998807906,49.18047998807905,48.253119952316275,54.803839952316295,46.45263998807906,54.803839952316295,198.69007988079068,17562.314278705486
123,2020-05-03,2020,59.67167998807907,59.11359998807906,54.45535998807906,52.42863998807906,52.42863998807906,59.67167998807907,225.66927995231626,17787.9835586578
124,2020-05-04,2020,56.65199998807907,56.32271998807905,50.23183998807906,47.00847998807908,47.00847998807908,56.65199998807907,210.21503995231626,17998.198598610117
125,2020-05-05,2020,51.96751998807909,55.99631998807909,53.64495998807907,51.307359988079085,51.307359988079085,55.99631998807909,212.91615995231632,18211.114758562435
126,2020-05-06,2020,59.2900799880791,58.39663998807906,52.29999998807908,52.705599988079086,52.29999998807908,59.2900799880791,222.69231995231632,18433.80707851475
127,2020-05-07,2020,55.433759988079075,54.40527998807907,53.87087998807907,54.15903998807907,53.87087998807907,55.433759988079075,217.8689599523163,18651.676038467067
128,2020-05-08,2020,56.417759988079055,52.23375998807907,46.416579257812494,49.25775999403953,46.416579257812494,56.417759988079055,204.32585922801016,18856.001897695078
129,2020-05-09,2020,51.74847999403952,51.91439999403953,49.22271999403954,48.495359994039546,48.495359994039546,51.91439999403953,201.38095997615815,19057.382857671237
130,2020-05-10,2020,53.66127999403956,58.814559994039534,51.28751998807907,49.67119998807909,49.67119998807909,58.814559994039534,213.43455996423722,19270.817417635473
131,2020-05-11,2020,54.84095998807907,49.05615998807909,44.97615998807909,44.98463998807909,44.97615998807909,54.84095998807907,193.85791995231637,19464.67533758779
132,2020-05-12,2020,40.98399942779543,45.88495999403954,43.40144000000001,48.53727998807908,40.98399942779543,48.53727998807908,178.80767940991404,19643.483016997703
133,2020-05-13,2020,52.093119988079096,52.12831998807904,41.62783998807907,41.8758399880791,41.62783998807907,52.12831998807904,187.7251199523163,19831.20813695002
134,2020-05-14,2020,46.871199988079084,49.30767998807906,51.037119988079056,50.52575998807904,46.871199988079084,51.037119988079056,197.74175995231624,20028.949896902337
135,2020-05-15,2020,52.207359988079034,52.711359994039526,48.71087999403953,44.94591999403955,44.94591999403955,52.711359994039526,198.57551997019763,20227.525416872533
136,2020-05-16,2020,53.185919994039565,51.59487999403956,52.97279999403956,52.33087999403955,51.59487999403956,53.185919994039565,210.08447997615824,20437.60989684869
137,2020-05-17,2020,54.14607999403954,57.27423999403954,56.54175999403952,57.891359994039526,54.14607999403954,57.891359994039526,225.85343997615814,20663.46333682485
138,2020-05-18,2020,58.80320000000001,61.44527999403954,58.67007999403955,56.54495999403956,56.54495999403956,61.44527999403954,235.46351998211867,20898.926856806967
139,2020-05-19,2020,61.46975999403954,62.70559999403953,61.53407999403956,64.02975999403952,61.46975999403954,64.02975999403952,249.73919997615815,21148.666056783128
140,2020-05-20,2020,61.83967999403956,64.80911999403953,67.40831999403953,60.439359994039556,60.439359994039556,67.40831999403953,254.49647997615818,21403.162536759286
141,2020-05-21,2020,60.227839994039535,63.40959999403954,61.917759994039535,66.12127999403955,60.227839994039535,66.12127999403955,251.67647997615816,21654.839016735445
142,2020-05-22,2020,65.71743999403952,66.15007999403954,61.63135999403955,64.85535999403953,61.63135999403955,66.15007999403954,258.35423997615817,21913.193256711602
143,2020-05-23,2020,63.68655999403953,66.68239999403953,69.29887999403952,65.13007998807909,63.68655999403953,69.29887999403952,264.79791997019765,22177.9911766818
144,2020-05-24,2020,59.16207999403954,58.35071942779541,58.57135942779541,60.81071999403954,58.35071942779541,60.81071999403954,236.89487884366991,22414.88605552547
145,2020-05-25,2020,59.79759999403954,69.10847999403954,65.23535999403954,62.90207999403953,59.79759999403954,69.10847999403954,257.04351997615817,22671.92957550163
146,2020-05-26,2020,58.616639994039545,60.63327999403954,61.31871999403955,61.86655999403955,58.616639994039545,61.86655999403955,242.43519997615817,22914.364775477785
147,2020-05-27,2020,59.89439999403953,55.85311999403955,57.80799999403953,60.01279999403953,55.85311999403955,60.01279999403953,233.56831997615816,23147.933095453944
148,2020-05-28,2020,60.97343999403954,61.01407999403954,60.205919994039526,61.23599999403952,60.205919994039526,61.23599999403952,243.4294399761581,23391.3625354301
149,2020-05-29,2020,63.63839999403953,61.08447999403954,61.856319994039545,59.994879994039536,59.994879994039536,63.63839999403953,246.57407997615815,23637.93661540626
150,2020-05-30,2020,57.815999994039544,59.28463999403956,61.19583999403954,57.922559994039545,57.815999994039544,61.19583999403954,236.2190399761582,23874.15565538242
151,2020-05-31,2020,59.73599999403953,57.38767999403953,62.31391998807908,58.58095998807908,57.38767999403953,62.31391998807908,238.01855996423723,24112.174215346655
152,2020-06-01,2020,58.320799988079074,54.68831998807906,56.77407998807908,56.02735998807909,54.68831998807906,58.320799988079074,225.8105599523163,24337.98477529897
153,2020-06-02,2020,58.87743998807906,59.60767998807907,62.735999988079065,58.63023998807908,58.63023998807908,62.735999988079065,239.85135995231627,24577.836135251287
154,2020-06-03,2020,56.94175998807907,58.79487998807909,57.596159988079066,54.7222861328125,54.7222861328125,58.79487998807909,228.0550860970497,24805.891221348338
155,2020-06-04,2020,56.73519998807909,59.58063998807907,60.21407999403953,60.47071999403953,56.73519998807909,60.47071999403953,237.00063996423722,25042.891861312575
156,2020-06-05,2020,59.166719994039546,61.61279999403954,59.527679994039524,59.263039994039545,59.166719994039546,61.61279999403954,239.57023997615818,25282.462101288733
157,2020-06-06,2020,58.404959994039544,61.68223999403955,59.85567999403955,59.54591999403954,58.404959994039544,61.68223999403955,239.4887999761582,25521.950901264892
158,2020-06-07,2020,57.77903999403955,57.907839994039534,56.63327999403953,58.35695999403953,56.63327999403953,58.35695999403953,230.67711997615814,25752.62802124105
159,2020-06-08,2020,54.80991999403955,57.700319994039546,58.773919994039545,59.42207999403953,54.80991999403955,59.42207999403953,230.70623997615817,25983.33426121721
160,2020-06-09,2020,52.062719994039554,,50.94239999403955,51.00047999403954,50.94239999403955,52.062719994039554,154.00559998211864,26137.339861199325
161,2020-06-10,2020,50.71711999403956,62.436159994039535,60.25967999403953,59.69599999403954,50.71711999403956,62.436159994039535,233.10895997615816,26370.448821175483
162,2020-06-11,2020,57.55295999403955,58.92127999403953,55.53087999403953,55.36815999403953,55.36815999403953,58.92127999403953,227.37327997615813,26597.822101151643
163,2020-06-12,2020,56.01391999403953,55.68559999403954,55.829119994039544,56.79535999403954,55.68559999403954,56.79535999403954,224.32399997615818,26822.1461011278
164,2020-06-13,2020,55.63695999403955,65.07391999403954,62.71311999403956,61.39567999403952,55.63695999403955,65.07391999403954,244.81967997615814,27066.965781103958
165,2020-06-14,2020,59.339039994039524,61.82495999403954,64.44367999403954,64.70271999403954,59.339039994039524,64.70271999403954,250.31039997615815,27317.276181080117
166,2020-06-15,2020,60.03903999403954,62.14927999403954,64.38399999403954,61.50271999403954,60.03903999403954,64.38399999403954,248.07503997615817,27565.351221056277
167,2020-06-16,2020,61.09535999403954,60.745439994039536,60.60271999403954,59.78127999403955,59.78127999403955,61.09535999403954,242.22479997615818,27807.576021032433
168,2020-06-17,2020,61.992639994039536,61.036959994039535,60.463039994039534,62.59567999403952,60.463039994039534,62.59567999403952,246.08831997615812,28053.664341008593
169,2020-06-18,2020,64.37663999403954,63.37263999403953,60.89839999403954,59.31759999403954,59.31759999403954,64.37663999403954,247.96527997615814,28301.62962098475
170,2020-06-19,2020,56.947359994039545,56.95199999403953,53.58991999403953,53.79391999403954,53.58991999403953,56.95199999403953,221.28319997615813,28522.912820960908
171,2020-06-20,2020,49.97359999403953,52.00031999403952,49.50639999403954,54.965599994039536,49.50639999403954,54.965599994039536,206.44591997615814,28729.358740937067
172,2020-06-21,2020,54.371999994039534,52.53058589843751,51.90559999403954,52.18703999403954,51.90559999403954,54.371999994039534,210.99522588055612,28940.353966817624
173,2020-06-22,2020,50.95807999403954,57.88319999403954,59.70015999403953,53.50607999403953,50.95807999403954,59.70015999403953,222.04751997615816,29162.40148679378
174,2020-06-23,2020,54.38383999403954,57.48399999403953,52.96399999403955,55.09055999403954,52.96399999403955,57.48399999403953,219.92239997615815,29382.323886769937
175,2020-06-24,2020,55.99855999403954,57.49023999403954,54.01375999403954,56.59823999403956,54.01375999403954,57.49023999403954,224.10079997615816,29606.424686746097
176,2020-06-25,2020,57.02847999403955,53.608159994039525,50.53183999403956,54.08687999403955,50.53183999403956,57.02847999403955,215.2553599761582,29821.680046722253
177,2020-06-26,2020,55.68239999403956,59.93999999403954,58.132639994039536,54.47231999403952,54.47231999403952,59.93999999403954,228.22735997615814,30049.907406698414
178,2020-06-27,2020,54.32095999403954,54.527679994039545,58.05855998807907,58.62479998807906,54.32095999403954,58.62479998807906,225.53199996423723,30275.43940666265
179,2020-06-28,2020,57.253759988079075,59.17423999403954,58.5502399880791,60.31119998807908,57.253759988079075,60.31119998807908,235.28943995827677,30510.72884662093
180,2020-06-29,2020,58.18495998807907,59.00127999403954,61.50079999403954,60.05967999403953,58.18495998807907,61.50079999403954,238.7467199701977,30749.475566591125
181,2020-06-30,2020,57.08063999403954,59.04095999403953,60.46127999403953,62.800959994039545,57.08063999403954,62.800959994039545,239.38383997615813,30988.859406567284
182,2020-07-01,2020,63.565599994039545,62.74367999403953,62.53855999403955,64.60239999403954,62.53855999403955,64.60239999403954,253.45023997615817,31242.30964654344
