,date,year,T00,T06,T12,T18,min,max,sum,cumsum
79,2020-03-20,2020,4.202495999999954,0.0,0.0,0.0,0.0,4.202495999999954,4.202495999999954,182.1450239999999
80,2020-03-21,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1450239999999
81,2020-03-22,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1450239999999
82,2020-03-23,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1450239999999
83,2020-03-24,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.1450239999999
84,2020-03-25,2020,0.0,0.0,0.0,20.846591999999827,0.0,20.846591999999827,20.846591999999827,202.99161599999974
85,2020-03-26,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.99161599999974
86,2020-03-27,2020,28.629503999999656,0.0,0.0,0.0,0.0,28.629503999999656,28.629503999999656,231.6211199999994
87,2020-03-28,2020,0.6635520000000258,0.0,7.285248000000051,0.0,0.0,7.285248000000051,7.948800000000077,239.56991999999946
88,2020-03-29,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.56991999999946
89,2020-03-30,2020,0.0,0.0,1.410048000000053,0.0,0.0,1.410048000000053,1.410048000000053,240.9799679999995
90,2020-03-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.9799679999995
91,2020-04-01,2020,0.0,0.0,20.736000000000175,6.082560000000131,0.0,20.736000000000175,26.818560000000307,267.7985279999998
92,2020-04-02,2020,9.331199999999924,0.0,26.58355199999997,10.741247999999977,0.0,26.58355199999997,46.65599999999987,314.4545279999997
93,2020-04-03,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4545279999997
94,2020-04-04,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4545279999997
95,2020-04-05,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4545279999997
96,2020-04-06,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.4545279999997
97,2020-04-07,2020,0.0,0.0,52.93209600000027,36.661247999999674,0.0,52.93209600000027,89.59334399999995,404.04787199999964
98,2020-04-08,2020,0.0,10.077695999999952,31.61548800000032,0.0,0.0,31.61548800000032,41.69318400000027,445.7410559999999
99,2020-04-09,2020,0.0,0.0,9.303552000000026,0.0,0.0,9.303552000000026,9.303552000000026,455.0446079999999
100,2020-04-10,2020,47.609855999999596,0.0,0.0,41.36140799999977,0.0,47.609855999999596,88.97126399999937,544.0158719999993
101,2020-04-11,2020,4.202495999999954,0.0,0.0,10.340351999999942,0.0,10.340351999999942,14.542847999999896,558.5587199999992
102,2020-04-12,2020,90.57484800000017,0.0,48.591360000000705,8.612352000000103,0.0,90.57484800000017,147.778560000001,706.3372800000002
103,2020-04-13,2020,0.0,0.0,4.86604799999998,0.0,0.0,4.86604799999998,4.86604799999998,711.2033280000002
104,2020-04-14,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.2033280000002
105,2020-04-15,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.2033280000002
106,2020-04-16,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.2033280000002
107,2020-04-17,2020,0.0,21.80044799999974,0.0,0.0,0.0,21.80044799999974,21.80044799999974,733.0037759999999
108,2020-04-18,2020,0.0,0.0,1.3271040000000516,0.0,0.0,1.3271040000000516,1.3271040000000516,734.33088
109,2020-04-19,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.33088
110,2020-04-20,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.33088
111,2020-04-21,2020,0.0,0.0,1.410048000000053,0.0,0.0,1.410048000000053,1.410048000000053,735.740928
112,2020-04-22,2020,30.786048000000044,0.0,0.0,13.395455999999834,0.0,30.786048000000044,44.181503999999876,779.9224319999998
113,2020-04-23,2020,4.465151999999945,0.0,23.666687999999873,69.47942399999967,0.0,69.47942399999967,97.6112639999995,877.5336959999994
114,2020-04-24,2020,0.0,0.0,4.465151999999945,0.0,0.0,4.465151999999945,4.465151999999945,881.9988479999993
115,2020-04-25,2020,1.410048000000053,0.0,0.0,0.0,0.0,1.410048000000053,1.410048000000053,883.4088959999993
116,2020-04-26,2020,0.0,0.0,7.285248000000051,0.0,0.0,7.285248000000051,7.285248000000051,890.6941439999995
117,2020-04-27,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.6941439999995
118,2020-04-28,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.6941439999995
119,2020-04-29,2020,0.0,11.487744000000005,2.654208000000103,0.0,0.0,11.487744000000005,14.141952000000108,904.8360959999995
120,2020-04-30,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.8360959999995
121,2020-05-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.8360959999995
122,2020-05-02,2020,7.976447999999975,0.0,0.0,4.465151999999945,0.0,7.976447999999975,12.44159999999992,917.2776959999994
123,2020-05-03,2020,36.95155199999981,0.0,0.0,4.465151999999945,0.0,36.95155199999981,41.416703999999754,958.6943999999992
124,2020-05-04,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.6943999999992
125,2020-05-05,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.6943999999992
126,2020-05-06,2020,0.0,31.795199999999692,0.0,0.0,0.0,31.795199999999692,31.795199999999692,990.4895999999989
127,2020-05-07,2020,0.0,56.96870399999966,2.101247999999977,0.0,0.0,56.96870399999966,59.06995199999964,1049.5595519999986
128,2020-05-08,2020,31.421952000000417,6.967295999999957,0.0,5.640192000000212,0.0,31.421952000000417,44.029440000000584,1093.588991999999
129,2020-05-09,2020,0.0,0.0,1.410048000000053,0.0,0.0,1.410048000000053,1.410048000000053,1094.9990399999992
130,2020-05-10,2020,0.0,0.0,0.0,37.29715200000004,0.0,37.29715200000004,37.29715200000004,1132.2961919999993
131,2020-05-11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.2961919999993
132,2020-05-12,2020,0.0,13.105151999999945,0.0,29.085696000000347,0.0,29.085696000000347,42.190848000000294,1174.4870399999995
133,2020-05-13,2020,1.3271040000000516,0.0,0.0,9.123840000000344,0.0,9.123840000000344,10.450944000000396,1184.937984
134,2020-05-14,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.937984
135,2020-05-15,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.937984
136,2020-05-16,2020,0.0,0.0,0.0,2.820096000000106,0.0,2.820096000000106,2.820096000000106,1187.75808
137,2020-05-17,2020,4.465151999999945,5.875199999999998,5.971968000000232,0.0,0.0,5.971968000000232,16.312320000000174,1204.0704000000003
138,2020-05-18,2020,17.044992000000214,0.0,0.0,0.0,0.0,17.044992000000214,17.044992000000214,1221.1153920000004
139,2020-05-19,2020,12.635136000000067,0.0,2.737152000000105,0.0,0.0,12.635136000000067,15.372288000000172,1236.4876800000006
140,2020-05-20,2020,0.0,0.0,11.94393600000045,0.0,0.0,11.94393600000045,11.94393600000045,1248.431616000001
141,2020-05-21,2020,0.0,0.0,0.0,24.21964800000092,0.0,24.21964800000092,24.21964800000092,1272.651264000002
142,2020-05-22,2020,36.93772800000013,0.6635520000000258,0.0,68.33203199999949,0.0,68.33203199999949,105.93331199999963,1378.5845760000016
143,2020-05-23,2020,0.0,1.410048000000053,166.20595199999946,44.31974400000041,0.0,166.20595199999946,211.93574399999991,1590.5203200000014
144,2020-05-24,2020,0.0,0.0,4.147200000000158,1.410048000000053,0.0,4.147200000000158,5.557248000000211,1596.0775680000017
145,2020-05-25,2020,0.0,47.56838400000076,43.0617599999999,21.37190399999981,0.0,47.56838400000076,112.00204800000046,1708.0796160000023
146,2020-05-26,2020,0.0,0.0,11.750399999999996,73.07366399999971,0.0,73.07366399999971,84.82406399999971,1792.903680000002
147,2020-05-27,2020,0.0,0.0,0.0,108.32486399999914,0.0,108.32486399999914,108.32486399999914,1901.228544000001
148,2020-05-28,2020,0.0,0.6635520000000258,0.0,17.86060799999978,0.0,17.86060799999978,18.524159999999803,1919.752704000001
149,2020-05-29,2020,65.677824,0.0,0.0,91.84665599999981,0.0,91.84665599999981,157.5244799999998,2077.2771840000005
150,2020-05-30,2020,0.0,21.1230720000003,36.5091840000002,0.0,0.0,36.5091840000002,57.632256000000496,2134.9094400000013
151,2020-05-31,2020,0.0,9.068543999999934,4.465151999999945,0.0,0.0,9.068543999999934,13.533695999999878,2148.443136000001
152,2020-06-01,2020,0.0,0.0,2.101247999999977,0.0,0.0,2.101247999999977,2.101247999999977,2150.544384000001
153,2020-06-02,2020,0.0,12.607487999999861,54.38361599999941,0.0,0.0,54.38361599999941,66.99110399999927,2217.5354880000004
154,2020-06-03,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.5354880000004
155,2020-06-04,2020,0.0,0.0,0.0,54.20390399999942,0.0,54.20390399999942,54.20390399999942,2271.7393919999995
156,2020-06-05,2020,28.905984000000416,0.0,0.0,0.0,0.0,28.905984000000416,28.905984000000416,2300.645376
157,2020-06-06,2020,0.0,0.6635520000000258,14.708735999999837,0.0,0.0,14.708735999999837,15.372287999999863,2316.017664
158,2020-06-07,2020,3.9813120000001545,13.395455999999834,0.0,0.0,0.0,13.395455999999834,17.376767999999988,2333.394432
159,2020-06-08,2020,0.0,0.0,0.6635520000000258,0.0,0.0,0.6635520000000258,0.6635520000000258,2334.057984
160,2020-06-09,2020,0.0,,0.0,17.998847999999825,0.0,17.998847999999825,17.998847999999825,2352.0568319999998
161,2020-06-10,2020,0.0,34.33881600000069,0.0,0.0,0.0,34.33881600000069,34.33881600000069,2386.3956480000006
162,2020-06-11,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.3956480000006
163,2020-06-12,2020,4.465151999999945,0.0,0.0,1.9906560000000773,0.0,4.465151999999945,6.455808000000022,2392.8514560000003
164,2020-06-13,2020,0.0,0.0,10.285056000000086,2.820096000000106,0.0,10.285056000000086,13.105152000000192,2405.956608000001
165,2020-06-14,2020,0.0,0.0,26.542080000000695,9.123840000000344,0.0,26.542080000000695,35.66592000000104,2441.6225280000017
166,2020-06-15,2020,0.0,20.84659200000038,38.942207999999944,6.303743999999931,0.0,38.942207999999944,66.09254400000026,2507.715072000002
167,2020-06-16,2020,0.0,13.395455999999834,1.9906560000000773,0.0,0.0,13.395455999999834,15.386111999999912,2523.101184000002
168,2020-06-17,2020,6.538752000000024,2.737152000000105,0.0,17.597951999999786,0.0,17.597951999999786,26.873855999999915,2549.9750400000016
169,2020-06-18,2020,111.78086399999944,32.85964799999975,0.0,0.0,0.0,111.78086399999944,144.6405119999992,2694.615552000001
170,2020-06-19,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.615552000001
171,2020-06-20,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2694.615552000001
172,2020-06-21,2020,6.303743999999931,2.654208000000103,0.0,0.0,0.0,6.303743999999931,8.957952000000034,2703.573504000001
173,2020-06-22,2020,0.0,8.404991999999908,9.621504000000058,0.0,0.0,9.621504000000058,18.026495999999966,2721.600000000001
174,2020-06-23,2020,0.0,8.95795200000034,0.0,0.0,0.0,8.95795200000034,8.95795200000034,2730.5579520000015
175,2020-06-24,2020,24.50995199999995,1.410048000000053,0.0,0.0,0.0,24.50995199999995,25.92,2756.4779520000016
176,2020-06-25,2020,4.893696000000185,0.0,0.0,18.80063999999989,0.0,18.80063999999989,23.694336000000078,2780.1722880000016
177,2020-06-26,2020,50.84467200000039,0.0,2.654208000000103,0.0,0.0,50.84467200000039,53.4988800000005,2833.671168000002
178,2020-06-27,2020,0.0,9.068543999999934,0.0,0.0,0.0,9.068543999999934,9.068543999999934,2842.739712000002
179,2020-06-28,2020,0.0,0.0,0.0,6.220800000000237,0.0,6.220800000000237,6.220800000000237,2848.960512000002
180,2020-06-29,2020,8.404991999999908,22.17369599999988,14.59814399999994,0.0,0.0,22.17369599999988,45.17683199999973,2894.137344000002
181,2020-06-30,2020,0.0,37.3247999999997,0.0,0.0,0.0,37.3247999999997,37.3247999999997,2931.4621440000014
182,2020-07-01,2020,19.298303999999977,0.0,0.0,121.38854400000018,0.0,121.38854400000018,140.68684800000017,3072.1489920000017
183,2020-07-02,2020,13.105151999999945,0.0,0.0,23.210495999999793,0.0,23.210495999999793,36.31564799999974,3108.4646400000015
184,2020-07-03,2020,0.0,28.93363200000025,2.101247999999977,2.073600000000079,0.0,28.93363200000025,33.108480000000306,3141.573120000002
185,2020-07-04,2020,0.0,0.6635520000000258,13.395455999999834,0.0,0.0,13.395455999999834,14.05900799999986,3155.6321280000016
186,2020-07-05,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155.6321280000016
187,2020-07-06,2020,1.410048000000053,0.0,0.0,32.1960960000001,0.0,32.1960960000001,33.60614400000015,3189.238272000002
188,2020-07-07,2020,0.0,2.101247999999977,0.0,0.0,0.0,2.101247999999977,2.101247999999977,3191.339520000002
189,2020-07-08,2020,0.0,4.202495999999954,0.0,0.0,0.0,4.202495999999954,4.202495999999954,3195.5420160000017
190,2020-07-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195.5420160000017
191,2020-07-10,2020,0.0,0.0,0.6635520000000258,0.0,0.0,0.6635520000000258,0.6635520000000258,3196.2055680000017
192,2020-07-11,2020,0.0,0.0,0.0,8.93030399999989,0.0,8.93030399999989,8.93030399999989,3205.1358720000017
193,2020-07-12,2020,0.0,0.0,2.073600000000079,63.90835200000063,0.0,63.90835200000063,65.98195200000072,3271.117824000002
194,2020-07-13,2020,0.0,0.0,0.0,13.395455999999834,0.0,13.395455999999834,13.395455999999834,3284.513280000002
195,2020-07-14,2020,0.0,0.0,0.0,4.202495999999954,0.0,4.202495999999954,4.202495999999954,3288.7157760000023
196,2020-07-15,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288.7157760000023
197,2020-07-16,2020,0.0,78.79679999999905,0.0,12.275712000000162,0.0,78.79679999999905,91.07251199999922,3379.788288000001
198,2020-07-17,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.788288000001
199,2020-07-18,2020,0.0,0.0,8.93030399999989,129.40646399999986,0.0,129.40646399999986,138.33676799999975,3518.125056000001
200,2020-07-19,2020,0.0,5.640192000000212,0.0,33.550848000000045,0.0,33.550848000000045,39.19104000000026,3557.3160960000014
201,2020-07-20,2020,0.0,0.0,4.7554560000000805,16.13260799999994,0.0,16.13260799999994,20.88806400000002,3578.204160000001
202,2020-07-21,2020,4.202495999999954,0.0,0.0,2.073600000000079,0.0,4.202495999999954,6.276096000000033,3584.480256000001
203,2020-07-22,2020,4.091904000000055,0.0,0.0,1.410048000000053,0.0,4.091904000000055,5.501952000000108,3589.9822080000013
204,2020-07-23,2020,0.0,6.967295999999957,1.410048000000053,30.32985600000015,0.0,30.32985600000015,38.70720000000016,3628.6894080000015
205,2020-07-24,2020,0.0,0.0,1.3271040000000516,0.0,0.0,1.3271040000000516,1.3271040000000516,3630.0165120000015
206,2020-07-25,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0165120000015
207,2020-07-26,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0165120000015
208,2020-07-27,2020,0.0,17.36294399999994,0.0,25.14585599999983,0.0,25.14585599999983,42.508799999999766,3672.5253120000016
209,2020-07-28,2020,6.303743999999931,0.0,2.101247999999977,1.410048000000053,0.0,6.303743999999931,9.81503999999996,3682.3403520000015
210,2020-07-29,2020,0.0,0.0,0.0,8.93030399999989,0.0,8.93030399999989,8.93030399999989,3691.2706560000015
211,2020-07-30,2020,0.0,0.0,0.0,29.583359999999814,0.0,29.583359999999814,29.583359999999814,3720.854016000001
212,2020-07-31,2020,0.6635520000000258,5.4190080000001055,0.0,71.24889600000017,0.0,71.24889600000017,77.3314560000003,3798.1854720000015
213,2020-08-01,2020,18.5794560000004,101.0534400000001,17.335296000000042,66.3552,17.335296000000042,101.0534400000001,203.32339200000055,4001.508864000002
214,2020-08-02,2020,32.19609600000003,21.053952000000265,19.325952000000182,89.63481599999989,19.325952000000182,89.63481599999989,162.21081600000036,4163.719680000002
215,2020-08-03,2020,0.0,78.0779519999995,0.0,2.073600000000079,0.0,78.0779519999995,80.15155199999958,4243.871232000002
216,2020-08-04,2020,0.0,72.97689600000002,0.6635520000000258,184.0112639999993,0.0,184.0112639999993,257.65171199999935,4501.522944000001
217,2020-08-05,2020,4.465151999999945,4.465151999999945,107.70278400000076,4.465151999999945,4.465151999999945,107.70278400000076,121.0982400000006,4622.621184000001
218,2020-08-06,2020,1.9906560000000773,13.215744000000091,0.0,13.976064000000106,0.0,13.976064000000106,29.182464000000273,4651.803648000002
219,2020-08-07,2020,0.0,6.566399999999922,2.101247999999977,29.030399999999688,0.0,29.030399999999688,37.69804799999959,4689.501696000002
220,2020-08-08,2020,6.303744000000238,23.84640000000023,62.982144000001185,24.164352000000264,6.303744000000238,62.982144000001185,117.29664000000191,4806.7983360000035
221,2020-08-09,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4806.7983360000035
222,2020-08-10,2020,0.0,27.7862400000005,13.50604799999998,19.408895999999878,0.0,27.7862400000005,60.70118400000036,4867.499520000004
223,2020-08-11,2020,0.0,27.233280000000374,0.0,5.640192000000212,0.0,27.233280000000374,32.87347200000059,4900.372992000004
224,2020-08-12,2020,0.0,17.97120000000048,8.957952000000034,19.035648000000293,0.0,19.035648000000293,45.96480000000081,4946.337792000006
225,2020-08-13,2020,0.0,46.36569599999949,7.893503999999973,39.50899199999992,0.0,46.36569599999949,93.76819199999937,5040.105984000004
226,2020-08-14,2020,23.473151999999786,0.0,0.0,0.6635520000000258,0.0,23.473151999999786,24.13670399999981,5064.242688000005
227,2020-08-15,2020,0.0,0.0,2.101247999999977,18.66239999999985,0.0,18.66239999999985,20.763647999999826,5085.006336000004
228,2020-08-16,2020,0.0,5.128703999999971,0.0,0.0,0.0,5.128703999999971,5.128703999999971,5090.135040000005
229,2020-08-17,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5090.135040000005
230,2020-08-18,2020,0.0,0.0,23.81875200000058,3.4283520000000287,0.0,23.81875200000058,27.247104000000608,5117.382144000005
231,2020-08-19,2020,0.0,13.395455999999834,0.0,0.0,0.0,13.395455999999834,13.395455999999834,5130.777600000005
232,2020-08-20,2020,10.506239999999885,63.5074560000003,0.6635520000000258,0.0,0.0,63.5074560000003,74.6772480000002,5205.454848000005
233,2020-08-21,2020,0.0,1.3271040000000516,0.6635520000000258,14.943743999999931,0.0,14.943743999999931,16.934400000000007,5222.389248000005
234,2020-08-22,2020,0.0,22.491647999999913,0.0,5.640192000000212,0.0,22.491647999999913,28.131840000000125,5250.521088000005
235,2020-08-23,2020,0.0,0.0,0.0,27.993600000000388,0.0,27.993600000000388,27.993600000000388,5278.514688000006
236,2020-08-24,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.514688000006
237,2020-08-25,2020,0.0,83.66284800000045,0.0,0.0,0.0,83.66284800000045,83.66284800000045,5362.177536000006
238,2020-08-26,2020,0.0,0.0,0.0,17.16940800000065,0.0,17.16940800000065,17.16940800000065,5379.346944000006
239,2020-08-27,2020,37.69804800000045,0.0,74.16575999999978,50.72025599999953,0.0,74.16575999999978,162.58406399999976,5541.931008000007
240,2020-08-28,2020,9.73209599999996,14.91609600000034,0.0,0.0,0.0,14.91609600000034,24.6481920000003,5566.5792000000065
241,2020-08-29,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.5792000000065
242,2020-08-30,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.5792000000065
243,2020-08-31,2020,0.0,0.0,8.93030399999989,54.43891199999994,0.0,54.43891199999994,63.369215999999824,5629.948416000007
244,2020-09-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5629.948416000007
245,2020-09-02,2020,0.0,0.0,95.66207999999973,2.654208000000103,0.0,95.66207999999973,98.31628799999983,5728.2647040000065
246,2020-09-03,2020,0.0,0.0,2.764800000000003,0.0,0.0,2.764800000000003,2.764800000000003,5731.029504000006
