,date,T00,T06,T12,T18,min,max
0,2020-01-01,84.6024,38.96096,53.63744,77.36384000000001,38.96096,84.6024
1,2020-01-02,85.72111999999998,40.23663999999999,51.40512000000001,78.59120000000001,40.23663999999999,85.72111999999998
2,2020-01-03,83.07375999999998,41.713440000000006,53.532800000000016,77.35344000000003,41.713440000000006,83.07375999999998
3,2020-01-04,87.48607999999999,44.254240000000024,51.79040000000002,78.90608000000003,44.254240000000024,87.48607999999999
4,2020-01-05,81.57759999999999,40.031360000000014,51.64096000000002,85.09151999999999,40.031360000000014,85.09151999999999
5,2020-01-06,84.64272,39.34256000000002,51.590080000000015,66.64368000000002,39.34256000000002,84.64272
6,2020-01-07,76.71824000000001,33.45568,44.36464000000001,63.44095999999997,33.45568,76.71824000000001
7,2020-01-08,73.97023999999996,38.52992000000001,48.403360000000006,73.62992,38.52992000000001,73.97023999999996
8,2020-01-09,82.25007999999998,37.96432000000002,46.62784,69.09247999999998,37.96432000000002,82.25007999999998
9,2020-01-10,84.36687999999994,31.457440000000048,43.210240000000034,68.22559999999994,31.457440000000048,84.36687999999994
10,2020-01-11,75.74192000000002,34.67264000000001,43.50448,64.59983999999997,34.67264000000001,75.74192000000002
11,2020-01-12,81.63007999999995,33.31136000000001,44.59296000000001,78.85712000000005,33.31136000000001,81.63007999999995
12,2020-01-13,83.98352,36.28607999999999,39.45600000000001,72.25775999999995,36.28607999999999,83.98352
13,2020-01-14,74.76176000000001,26.257440000000017,36.658719999999995,56.178719999999984,26.257440000000017,74.76176000000001
14,2020-01-15,77.12640000000003,30.136320000000012,39.949439999999996,52.5696,30.136320000000012,77.12640000000003
15,2020-01-16,59.78464000000004,28.646880000000003,40.63199999999999,55.93360000000001,28.646880000000003,59.78464000000004
16,2020-01-17,67.52847999999997,32.29360000000001,39.171360000000014,77.33103999999997,32.29360000000001,77.33103999999997
17,2020-01-18,83.43664000000001,35.40128,40.25552,62.68111999999996,35.40128,83.43664000000001
18,2020-01-19,76.61280000000001,35.57360000000001,44.76224000000001,78.65311999999999,35.57360000000001,78.65311999999999
19,2020-01-20,81.68544000000001,39.875360000000015,48.28048000000001,76.66224,39.875360000000015,81.68544000000001
20,2020-01-21,71.80624000000003,35.64352000000001,46.146560000000015,71.68335999999998,35.64352000000001,71.80624000000003
21,2020-01-22,73.20864000000003,32.94832000000002,42.67472,51.63728000000004,32.94832000000002,73.20864000000003
22,2020-01-23,64.50416000000001,31.616000000000003,36.66528,46.206879999999984,31.616000000000003,64.50416000000001
23,2020-01-24,63.40640000000004,29.088320000000024,39.67664,49.68576000000003,29.088320000000024,63.40640000000004
24,2020-01-25,73.98096000000002,33.80095999999999,42.17792000000003,50.23536,33.80095999999999,73.98096000000002
25,2020-01-26,66.25023999999998,52.41232000000001,61.33951999999999,74.15472000000004,52.41232000000001,74.15472000000004
26,2020-01-27,84.95648000000003,47.978560000000016,53.34448000000003,75.01776,47.978560000000016,84.95648000000003
27,2020-01-28,78.57087999999999,46.655840000000005,52.734719999999996,69.91744000000006,46.655840000000005,78.57087999999999
28,2020-01-29,67.56400000000002,45.350240000000014,75.15104000000001,83.78032000000006,45.350240000000014,83.78032000000006
29,2020-01-30,88.19920000000005,39.28111999999999,51.703840000000014,71.41344000000004,39.28111999999999,88.19920000000005
30,2020-01-31,76.75104000000002,40.748319999999985,50.2432,74.75264000000001,40.748319999999985,76.75104000000002
31,2020-02-01,78.47392000000002,37.83055999999999,42.02816000000001,68.90832,37.83055999999999,78.47392000000002
32,2020-02-02,64.31775999999999,30.15952,35.00191999999999,48.800160000000005,30.15952,64.31775999999999
33,2020-02-03,63.95344000000001,25.92160000000001,32.10880000000001,48.802719999999994,25.92160000000001,63.95344000000001
34,2020-02-04,72.22751999999998,30.675999999999995,33.599840000000015,66.14912,30.675999999999995,72.22751999999998
35,2020-02-05,63.96896000000005,32.22959999999999,34.93296,56.84863999999998,32.22959999999999,63.96896000000005
36,2020-02-06,52.720160000000035,26.721920000000008,28.27024000000001,39.423040000000086,26.721920000000008,52.720160000000035
37,2020-02-07,54.41168000000002,25.420640000000006,35.486080000000015,55.38271999999999,25.420640000000006,55.38271999999999
38,2020-02-08,70.79615999999999,29.707359999999994,39.60304000000002,74.19536000000005,29.707359999999994,74.19536000000005
39,2020-02-09,76.41536000000002,30.361279999999997,45.49856000000002,63.675520000000034,30.361279999999997,76.41536000000002
40,2020-02-10,75.70496000000001,37.58048000000002,48.34000000000001,70.90879999999999,37.58048000000002,75.70496000000001
41,2020-02-11,63.40223999999999,37.73471999999998,46.06416,57.68640000000002,37.73471999999998,63.40223999999999
42,2020-02-12,64.51920000000003,32.924319999999994,38.42672,54.51008,32.924319999999994,64.51920000000003
43,2020-02-13,66.20640000000002,34.04992,44.50192,64.08879999999994,34.04992,66.20640000000002
44,2020-02-14,68.49231999999998,41.94608,48.21152,54.940639999999995,41.94608,68.49231999999998
45,2020-02-15,67.96991999999997,28.21887999999999,36.82927999999998,46.02208000000001,28.21887999999999,67.96991999999997
46,2020-02-16,60.36032000000006,32.916000000000025,45.00176000000001,70.13376000000001,32.916000000000025,70.13376000000001
47,2020-02-17,69.97840000000002,38.87887999999999,51.10288,62.23616000000001,38.87887999999999,69.97840000000002
48,2020-02-18,66.74032000000001,32.42991999999999,48.78336000000002,69.19840000000002,32.42991999999999,69.19840000000002
49,2020-02-19,73.81967999999999,32.32799999999998,39.49455999999999,78.67536000000004,32.32799999999998,78.67536000000004
